Date,open,high,low,close,volume,daily_return,volatility,ma_50,ma_200,open_outlier,high_outlier,low_outlier,close_outlier,price_consistency
5/2/2023,325,326.07,315.62,317.55,4318612,-2.03,1.75,322.6202,287.846175,FALSE,FALSE,FALSE,FALSE,TRUE
5/3/2023,317.55,324.62,315.85,319.3,5064057,0.55,1.77,322.2562,288.488075,FALSE,FALSE,FALSE,FALSE,TRUE
5/4/2023,319.01,323.61,317.95,320.78,3879657,0.46,1.76,321.9742,289.083825,FALSE,FALSE,FALSE,FALSE,TRUE
5/5/2023,323.61,324.15,319.44,322.76,3990637,0.62,1.77,321.9564,289.615425,FALSE,FALSE,FALSE,FALSE,TRUE
5/8/2023,322.99,332.56,322.03,331.21,5488593,2.62,1.88,322.2376,290.152075,FALSE,FALSE,FALSE,FALSE,TRUE
5/9/2023,330.67,336.32,329.74,332.14,5544852,0.28,1.88,322.4198,290.710575,FALSE,FALSE,FALSE,FALSE,TRUE
5/10/2023,335.21,337.11,329.51,335.42,4289897,0.99,1.83,322.6856,291.295125,FALSE,FALSE,FALSE,FALSE,TRUE
5/11/2023,334.98,345.47,331.84,344.76,8033531,2.78,1.63,323.3112,291.949375,FALSE,FALSE,FALSE,FALSE,TRUE
5/12/2023,344.76,348.17,337.36,339.89,6082360,-1.41,1.59,323.8714,292.515075,FALSE,FALSE,FALSE,FALSE,TRUE
5/15/2023,340.62,341.9,335.54,335.89,3652970,-1.18,1.56,324.2856,293.064425,FALSE,FALSE,FALSE,FALSE,TRUE
5/16/2023,334,335.17,331.91,333.75,3334863,-0.64,1.57,324.72,293.608675,FALSE,FALSE,FALSE,FALSE,TRUE
5/17/2023,331.76,341.38,329.62,339.96,3958807,1.86,1.43,325.3498,294.177425,FALSE,FALSE,FALSE,FALSE,TRUE
5/18/2023,347.25,375.87,346.37,371.29,20925235,9.22,2.46,326.5398,294.926775,FALSE,FALSE,FALSE,FALSE,TRUE
5/19/2023,369.86,369.99,363.81,365.36,7859703,-1.6,2.51,327.8914,295.619925,FALSE,FALSE,FALSE,FALSE,TRUE
5/22/2023,365.36,372.01,362.5,363.01,5406420,-0.64,2.53,329.2964,296.285425,FALSE,FALSE,FALSE,FALSE,TRUE
5/23/2023,360.24,364.17,354.31,355.99,6866078,-1.93,2.52,330.546,296.931475,FALSE,FALSE,FALSE,FALSE,TRUE
5/24/2023,356.93,367.15,356.62,364.85,7973316,2.49,2.55,331.9442,297.588275,FALSE,FALSE,FALSE,FALSE,TRUE
5/25/2023,359.61,367.45,357.42,359,6263105,-1.6,2.59,333.0484,298.233575,FALSE,FALSE,FALSE,FALSE,TRUE
5/26/2023,361.1,383.76,356,378.88,9360436,5.54,2.82,334.4248,298.907425,FALSE,FALSE,FALSE,FALSE,TRUE
5/30/2023,397.48,405.11,385.79,392.98,10864990,3.72,2.83,336.2144,299.658825,FALSE,FALSE,FALSE,FALSE,TRUE
5/31/2023,391.89,396.26,388.91,395.23,6961382,0.57,2.75,338.0164,300.388475,FALSE,FALSE,FALSE,FALSE,TRUE
6/1/2023,397.41,407.52,393.08,403.13,7160145,2,2.75,339.9632,301.158575,FALSE,FALSE,FALSE,FALSE,TRUE
6/2/2023,402.89,406.58,395.9,400.47,5902381,-0.66,2.78,342.0946,301.932475,FALSE,FALSE,FALSE,FALSE,TRUE
6/5/2023,400.47,413.86,400.15,403.54,7247413,0.77,2.78,343.758,302.744425,FALSE,FALSE,FALSE,FALSE,TRUE
6/6/2023,405,405.12,396.93,399.29,4991532,-1.05,2.79,345.176,303.515025,FALSE,FALSE,FALSE,FALSE,TRUE
6/7/2023,410.43,418.95,399.23,399.77,11932392,0.12,2.8,346.6182,304.308075,FALSE,FALSE,FALSE,FALSE,TRUE
6/8/2023,399.77,409.54,396.34,409.37,5991087,2.4,2.82,348.3352,305.222225,FALSE,FALSE,FALSE,FALSE,TRUE
6/9/2023,424.5,425.9,414.76,420.02,12372827,2.6,2.81,350.095,306.199575,FALSE,FALSE,FALSE,FALSE,TRUE
6/12/2023,418.83,424.7,416.57,423.97,5967712,0.94,2.75,351.8058,307.171375,FALSE,FALSE,FALSE,FALSE,TRUE
6/13/2023,430.01,437.27,428.4,435.73,7820535,2.77,2.72,353.6108,308.180125,FALSE,FALSE,FALSE,FALSE,TRUE
6/14/2023,434.99,447.33,433.5,440.86,8413089,1.18,2.68,355.4624,309.268025,FALSE,FALSE,FALSE,FALSE,TRUE
6/15/2023,444.1,448.65,439.5,445.27,7099915,1,2.68,357.4328,310.371525,FALSE,FALSE,FALSE,FALSE,TRUE
6/16/2023,446.15,447.51,430.9,431.96,8753740,-2.99,2.14,359.225,311.428075,FALSE,FALSE,FALSE,FALSE,TRUE
6/20/2023,430.18,440,430,434.7,4762313,0.63,2.06,361.1324,312.483775,FALSE,FALSE,FALSE,FALSE,TRUE
6/21/2023,432.65,434.55,422.54,424.45,5146441,-2.36,2.16,362.8416,313.455825,FALSE,FALSE,FALSE,FALSE,TRUE
6/22/2023,422.93,424.71,418.68,422.48,4872246,-0.46,2.09,364.527,314.437675,FALSE,FALSE,FALSE,FALSE,TRUE
6/23/2023,418.59,425.82,417.73,424.02,8298600,0.36,2.06,366.3868,315.465825,FALSE,FALSE,FALSE,FALSE,TRUE
6/26/2023,422.44,430.96,414.9,415.94,4640022,-1.91,2.08,367.7818,316.400725,FALSE,FALSE,FALSE,FALSE,TRUE
6/27/2023,417.39,420.88,411.5,417.08,4818066,0.27,1.74,369.3508,317.348925,FALSE,FALSE,FALSE,FALSE,TRUE
6/28/2023,423.1,437.29,422.89,429.84,8811342,3.06,1.69,371.2932,318.330275,FALSE,FALSE,FALSE,FALSE,TRUE
6/29/2023,434.33,437.85,426.15,428.24,4932310,-0.37,1.7,373.184,319.288825,FALSE,FALSE,FALSE,FALSE,TRUE
6/30/2023,431.1,444.12,431.1,440.49,7346394,2.86,1.75,375.5314,320.400625,FALSE,FALSE,FALSE,FALSE,TRUE
7/3/2023,439.76,441.54,431.62,441.44,3733207,0.22,1.73,377.8532,321.487225,FALSE,FALSE,FALSE,FALSE,TRUE
7/5/2023,444.91,450.97,439.62,445.9,6875414,1.01,1.73,380.2116,322.539825,FALSE,FALSE,FALSE,FALSE,TRUE
7/6/2023,440,442.8,430.72,438.84,4944892,-1.58,1.76,382.408,323.533375,FALSE,FALSE,FALSE,FALSE,TRUE
7/7/2023,438.6,442.32,435.84,438.1,4165144,-0.17,1.77,384.719,324.505725,FALSE,FALSE,FALSE,FALSE,TRUE
7/10/2023,438.52,444.41,436.82,441.71,4251737,0.82,1.71,387.1302,325.500025,FALSE,FALSE,FALSE,FALSE,TRUE
7/11/2023,438.65,440.8,431.04,440.21,4574559,-0.34,1.63,389.4174,326.516725,FALSE,FALSE,FALSE,FALSE,TRUE
7/12/2023,444.55,445.41,437.75,444.05,5731657,0.87,1.63,391.6998,327.551725,FALSE,FALSE,FALSE,FALSE,TRUE
7/13/2023,447,451.67,441.18,450.38,6157475,1.43,1.55,394.225,328.671575,FALSE,FALSE,FALSE,FALSE,TRUE
7/14/2023,452.78,456.48,439.7,441.91,7195860,-1.88,1.6,396.7122,329.760775,FALSE,FALSE,FALSE,FALSE,TRUE
7/17/2023,445.57,456.68,445.11,450.05,6901141,1.84,1.63,399.3272,330.889225,FALSE,FALSE,FALSE,FALSE,TRUE
7/18/2023,451,478.15,448.78,474.8,13196877,5.5,1.88,402.4076,332.037225,FALSE,FALSE,FALSE,FALSE,TRUE
7/19/2023,476.86,485,470,477.59,20996481,0.59,1.88,405.5042,333.226625,FALSE,FALSE,FALSE,FALSE,TRUE
7/20/2023,447,448.5,432,437.42,23989711,-8.41,2.68,407.6284,334.236525,FALSE,FALSE,FALSE,FALSE,TRUE
7/21/2023,437.37,438.24,423.19,427.5,17340028,-2.27,2.73,409.5356,335.178825,FALSE,FALSE,FALSE,FALSE,TRUE
7/24/2023,425,428.64,419.19,428.37,8282434,0.2,2.73,411.3946,336.116975,FALSE,FALSE,FALSE,FALSE,TRUE
7/25/2023,427.18,430.88,426.13,427.7,4859843,-0.16,2.69,413.0534,337.071825,FALSE,FALSE,FALSE,FALSE,TRUE
7/26/2023,424.2,425.26,415.59,422.67,6009242,-1.18,2.71,414.709,337.985075,FALSE,FALSE,FALSE,FALSE,TRUE
7/27/2023,426.9,427.52,411.88,413.17,6594466,-2.25,2.66,416.2546,338.927175,FALSE,FALSE,FALSE,FALSE,TRUE
7/28/2023,415.56,427.47,413.76,425.78,6428073,3.05,2.76,418.0952,339.906175,FALSE,FALSE,FALSE,FALSE,TRUE
7/31/2023,426.51,439.13,426.3,438.97,6587619,3.1,2.77,420.0754,341.029575,FALSE,FALSE,FALSE,FALSE,TRUE
8/1/2023,437.37,445.25,431.4,438.62,5725544,-0.08,2.77,421.422,342.118325,FALSE,FALSE,FALSE,FALSE,TRUE
8/2/2023,435.23,435.56,426.56,429.7,4921781,-2.03,2.8,422.7088,343.104275,FALSE,FALSE,FALSE,FALSE,TRUE
8/3/2023,427.8,441.93,427.19,431,6259309,0.3,2.78,424.0686,344.109275,FALSE,FALSE,FALSE,FALSE,TRUE
8/4/2023,433.06,436.5,426.27,431.6,5441811,0.14,2.78,425.5808,345.041775,FALSE,FALSE,FALSE,FALSE,TRUE
8/7/2023,436.46,441.11,428.91,440.76,4781303,2.12,2.81,427.099,346.041275,FALSE,FALSE,FALSE,FALSE,TRUE
8/8/2023,440.36,443.57,435.1,438.3,3767195,-0.56,2.82,428.685,346.870875,FALSE,FALSE,FALSE,FALSE,TRUE
8/9/2023,439.74,440.62,427.59,428.9,3846639,-2.14,2.85,429.6854,347.674575,FALSE,FALSE,FALSE,FALSE,TRUE
8/10/2023,431.12,438.12,428.69,429.98,5467607,0.25,2.83,430.4254,348.376625,FALSE,FALSE,FALSE,FALSE,TRUE
8/11/2023,428.98,430.63,421.33,421.66,3927914,-1.93,2.83,430.954,349.072675,FALSE,FALSE,FALSE,FALSE,TRUE
8/14/2023,421.99,428.84,418.78,427.78,3965963,1.45,2.81,431.447,349.756475,FALSE,FALSE,FALSE,FALSE,TRUE
8/15/2023,424.41,429.12,421.04,423.7,3367998,-0.95,2.47,431.9116,350.381875,FALSE,FALSE,FALSE,FALSE,TRUE
8/16/2023,423.73,424.51,415.25,415.45,3967021,-1.95,2.48,432.1498,350.974425,FALSE,FALSE,FALSE,FALSE,TRUE
8/17/2023,415,415.24,401.58,403,6031469,-3,1.79,432.224,351.510825,FALSE,FALSE,FALSE,FALSE,TRUE
8/18/2023,399.33,406.52,398.15,404.53,4312196,0.38,1.74,432.3192,352.074075,FALSE,FALSE,FALSE,FALSE,TRUE
8/21/2023,402.23,409.61,399.5,408.29,3861579,0.93,1.76,432.2976,352.681775,FALSE,FALSE,FALSE,FALSE,TRUE
8/22/2023,409,415.74,407.4,413.17,3603273,1.2,1.79,432.1606,353.382625,FALSE,FALSE,FALSE,FALSE,TRUE
8/23/2023,418.4,437.02,417.71,427.55,8174732,3.48,1.94,432.2322,354.175075,FALSE,FALSE,FALSE,FALSE,TRUE
8/24/2023,425.41,427.59,406.16,406.93,5687799,-4.82,2.18,431.6562,354.905775,FALSE,FALSE,FALSE,FALSE,TRUE
8/25/2023,412,419.25,407.56,416.03,5390933,2.24,2.12,431.1596,355.692925,FALSE,FALSE,FALSE,FALSE,TRUE
8/28/2023,418.04,419.83,413.27,418.06,2928613,0.49,1.99,430.6154,356.465925,FALSE,FALSE,FALSE,FALSE,TRUE
8/29/2023,416,432.17,414.5,429.99,4486703,2.85,2.11,430.576,357.342575,FALSE,FALSE,FALSE,FALSE,TRUE
8/30/2023,430.85,438.16,428.35,434.67,3625380,1.09,2.07,430.5754,358.141075,FALSE,FALSE,FALSE,FALSE,TRUE
8/31/2023,431.23,437.15,431.23,433.68,3802954,-0.23,2.07,430.76,358.858825,FALSE,FALSE,FALSE,FALSE,TRUE
9/1/2023,437.72,445.5,435.93,439.88,4793379,1.43,2.09,431.108,359.561875,FALSE,FALSE,FALSE,FALSE,TRUE
9/5/2023,438.39,453.45,438,448.68,6155865,2,2.09,431.6012,360.254275,FALSE,FALSE,FALSE,FALSE,TRUE
9/6/2023,448.61,451.39,440.49,445.76,3862274,-0.65,2.09,432.1976,360.952975,FALSE,FALSE,FALSE,FALSE,TRUE
9/7/2023,441.15,444.6,436.7,443.14,2922676,-0.59,2.03,432.7188,361.692275,FALSE,FALSE,FALSE,FALSE,TRUE
9/8/2023,443.56,446.81,438.85,442.8,2704353,-0.08,2.03,432.978,362.466375,FALSE,FALSE,FALSE,FALSE,TRUE
9/11/2023,443.07,449.89,442.75,445.36,2913767,0.58,1.97,433.3204,363.267925,FALSE,FALSE,FALSE,FALSE,TRUE
9/12/2023,442.85,445.44,434.12,434.69,3124024,-2.4,2.04,433.2044,364.007925,FALSE,FALSE,FALSE,FALSE,TRUE
9/13/2023,435.5,438.4,410.69,412.24,11843027,-5.16,2.35,432.6204,364.611625,FALSE,FALSE,FALSE,FALSE,TRUE
9/14/2023,410.4,411.39,400,400.49,10709043,-2.85,2.39,431.7122,365.186375,FALSE,FALSE,FALSE,FALSE,TRUE
9/15/2023,401,404.7,395.03,396.94,9116745,-0.89,2.3,430.8742,365.765225,FALSE,FALSE,FALSE,FALSE,TRUE
9/18/2023,395.5,399.46,392.6,394.4,4704706,-0.64,2.31,430.0002,366.332425,FALSE,FALSE,FALSE,FALSE,TRUE
9/19/2023,392.84,398.23,390.24,396.2,4080054,0.46,2.3,429.09,366.785775,FALSE,FALSE,FALSE,FALSE,TRUE
9/20/2023,397.05,397.98,386.12,386.3,3866619,-2.5,2.33,428.0118,367.132525,FALSE,FALSE,FALSE,FALSE,TRUE
9/21/2023,386.5,395.9,383.42,384.15,5556388,-0.56,2.16,426.8138,367.451225,FALSE,FALSE,FALSE,FALSE,TRUE
9/22/2023,385,386.88,378.36,379.81,3699796,-1.13,1.91,425.4024,367.787325,FALSE,FALSE,FALSE,FALSE,TRUE
9/25/2023,382.9,386.62,380.81,384.8,3757278,1.31,1.86,424.2602,368.183525,FALSE,FALSE,FALSE,FALSE,TRUE
9/26/2023,382.88,384.56,377.36,379.25,4089392,-1.44,1.86,422.8442,368.537675,FALSE,FALSE,FALSE,FALSE,TRUE
9/27/2023,382.4,384.22,376.25,377.59,3843521,-0.44,1.69,420.9,368.874325,FALSE,FALSE,FALSE,FALSE,TRUE
9/28/2023,375.6,378.96,371.1,376.36,4369906,-0.33,1.64,418.8754,369.156075,FALSE,FALSE,FALSE,FALSE,TRUE
9/29/2023,380,382.58,375.35,377.6,4205298,0.33,1.65,417.679,369.468175,FALSE,FALSE,FALSE,FALSE,TRUE
10/2/2023,377.48,384.81,376.8,380.33,3102101,0.72,1.61,416.7356,369.768125,FALSE,FALSE,FALSE,FALSE,TRUE
10/3/2023,377.11,394.9,372.85,376.75,8878134,-0.94,1.48,415.7032,370.062725,FALSE,FALSE,FALSE,FALSE,TRUE
10/4/2023,376.5,380.22,373.58,376.9,4303658,0.04,1.5,414.6872,370.495175,FALSE,FALSE,FALSE,FALSE,TRUE
10/5/2023,378.01,378.6,367.24,372.59,5034773,-1.14,1.5,413.6856,370.904575,FALSE,FALSE,FALSE,FALSE,TRUE
10/6/2023,368.43,382.52,367.77,381.51,4778118,2.39,1.66,413.0524,371.370625,FALSE,FALSE,FALSE,FALSE,TRUE
10/9/2023,378.05,387.17,377.76,385.95,3299802,1.16,1.69,412.2558,371.859425,FALSE,FALSE,FALSE,FALSE,TRUE
10/10/2023,385.58,388.7,372.25,373.32,7288939,-3.27,1.74,410.9428,372.236225,FALSE,FALSE,FALSE,FALSE,TRUE
10/11/2023,372.78,377.81,365.34,365.93,9151395,-1.98,1.44,409.489,372.577125,FALSE,FALSE,FALSE,FALSE,TRUE
10/12/2023,366.48,368.83,359.05,361.2,7376086,-1.29,1.35,408.119,372.9083,FALSE,FALSE,FALSE,FALSE,TRUE
10/13/2023,355.64,358.93,352.05,355.68,6316320,-1.53,1.36,406.6126,373.26585,FALSE,FALSE,FALSE,FALSE,TRUE
10/16/2023,356.21,363.08,354.77,360.82,5128947,1.45,1.43,405.197,373.68555,FALSE,FALSE,FALSE,FALSE,TRUE
10/17/2023,361.1,362.7,353.89,355.72,5908412,-1.41,1.43,403.4962,374.00855,FALSE,FALSE,FALSE,FALSE,TRUE
10/18/2023,351,354.79,344.73,346.19,11429643,-2.68,1.45,401.654,374.2651,FALSE,FALSE,FALSE,FALSE,TRUE
10/19/2023,404.74,408.95,392.26,401.77,28074416,16.05,3.98,401.1114,374.7992,FALSE,FALSE,FALSE,FALSE,TRUE
10/20/2023,405.63,410.64,398.01,400.96,12782922,-0.2,3.97,400.531,375.25695,FALSE,FALSE,FALSE,FALSE,TRUE
10/23/2023,403.32,407.54,398.52,406.84,7390032,1.47,3.97,400.2346,375.74265,FALSE,FALSE,FALSE,FALSE,TRUE
10/24/2023,409.68,416.69,408.39,413.73,6459247,1.69,3.96,399.9536,376.23355,FALSE,FALSE,FALSE,FALSE,TRUE
10/25/2023,416.02,418.84,410.11,411.25,6299587,-0.6,3.96,399.7046,376.71395,FALSE,FALSE,FALSE,FALSE,TRUE
10/26/2023,411.42,417.31,401.54,403.54,6849702,-1.87,3.99,399.4664,377.09395,FALSE,FALSE,FALSE,FALSE,TRUE
10/27/2023,406.42,410.21,395.62,397.87,4997612,-1.41,4.01,399.3638,377.447,FALSE,FALSE,FALSE,FALSE,TRUE
10/30/2023,402.35,412.82,399.41,410.08,5317147,3.07,4.06,399.4748,377.84675,FALSE,FALSE,FALSE,FALSE,TRUE
10/31/2023,409.24,412.52,404.63,411.69,3877623,0.39,4.05,399.5428,378.2411,FALSE,FALSE,FALSE,FALSE,TRUE
11/1/2023,414.77,420.6,414.18,420.19,4806108,2.06,4.06,399.6832,378.71095,FALSE,FALSE,FALSE,FALSE,TRUE
11/2/2023,421.17,426.69,417.1,424.71,4475984,1.08,4.04,399.6264,379.20285,FALSE,FALSE,FALSE,FALSE,TRUE
11/3/2023,428.76,434.82,425.53,432.36,3667051,1.8,4.03,400.135,379.78575,FALSE,FALSE,FALSE,FALSE,TRUE
11/6/2023,434.38,435.03,429.61,434.74,3003235,0.55,4.03,400.5092,380.24695,FALSE,FALSE,FALSE,FALSE,TRUE
11/7/2023,436.18,437.64,431,434.61,3291064,-0.03,3.92,400.8402,380.6329,FALSE,FALSE,FALSE,FALSE,TRUE
11/8/2023,435,438.07,433.68,436.65,2356845,0.47,3.87,400.9734,380.997,FALSE,FALSE,FALSE,FALSE,TRUE
11/9/2023,438.03,440.38,434.35,435.15,2735507,-0.34,3.85,400.983,381.33295,FALSE,FALSE,FALSE,FALSE,TRUE
11/10/2023,437.48,447.48,435.51,447.24,4443284,2.78,3.82,401.2542,381.7448,FALSE,FALSE,FALSE,FALSE,TRUE
11/13/2023,447.25,448.43,442.6,444.62,2896143,-0.59,3.84,401.349,382.16405,FALSE,FALSE,FALSE,FALSE,TRUE
11/14/2023,448.78,454.08,445.64,448.65,4060884,0.91,3.79,401.3484,382.64175,FALSE,FALSE,FALSE,FALSE,TRUE
11/15/2023,452.81,462.75,452.45,461.94,5035283,2.96,3.7,401.672,383.18215,FALSE,FALSE,FALSE,FALSE,TRUE
11/16/2023,463,467.28,459.65,466.95,3655974,1.08,1.39,402.1482,383.70695,FALSE,FALSE,FALSE,FALSE,TRUE
11/17/2023,466.95,467.65,462.76,465.91,2800214,-0.22,1.4,402.6104,384.20205,FALSE,FALSE,FALSE,FALSE,TRUE
11/20/2023,465.4,476.76,465.4,474.47,3621095,1.84,1.41,403.1926,384.7449,FALSE,FALSE,FALSE,FALSE,TRUE
11/21/2023,472.63,477.02,471.21,474.95,2997723,0.1,1.4,403.9978,385.31225,FALSE,FALSE,FALSE,FALSE,TRUE
11/22/2023,476.8,482.7,476.56,478,2843891,0.64,1.36,405.313,385.8875,FALSE,FALSE,FALSE,FALSE,TRUE
11/24/2023,477.11,480.4,475.2,479.56,1404732,0.33,1.22,406.8944,386.45115,FALSE,FALSE,FALSE,FALSE,TRUE
11/27/2023,479.03,482,475.35,479.17,3625924,-0.08,1.12,408.539,387.0345,FALSE,FALSE,FALSE,FALSE,TRUE
11/28/2023,478.11,480.5,475.95,479,2890164,-0.04,1.02,410.231,387.6927,FALSE,FALSE,FALSE,FALSE,TRUE
11/29/2023,479,480.99,474.49,477.19,2855540,-0.38,1.05,411.8508,388.2858,FALSE,FALSE,FALSE,FALSE,TRUE
11/30/2023,475.31,478.59,470.42,473.97,4287349,-0.67,1.05,413.6042,388.85585,FALSE,FALSE,FALSE,FALSE,TRUE
12/1/2023,473.17,475.23,464.6,465.74,4341471,-1.74,1.17,415.236,389.37745,FALSE,FALSE,FALSE,FALSE,TRUE
12/4/2023,460.99,461.2,451.2,453.9,5157713,-2.54,1.3,416.7178,389.8934,FALSE,FALSE,FALSE,FALSE,TRUE
12/5/2023,450.7,456.39,449.58,455.15,3380674,0.28,1.3,418.1248,390.42935,FALSE,FALSE,FALSE,FALSE,TRUE
12/6/2023,460,460.5,445.73,446.73,4157611,-1.85,1.38,419.4744,390.9755,FALSE,FALSE,FALSE,FALSE,TRUE
12/7/2023,450.85,452.88,448.32,452,3506722,1.18,1.4,420.9626,391.5611,FALSE,FALSE,FALSE,FALSE,TRUE
12/8/2023,450.76,455.5,450.76,453.76,3458384,0.39,1.39,422.5106,392.21165,FALSE,FALSE,FALSE,FALSE,TRUE
12/11/2023,459.36,470.65,457.21,459.89,4929662,1.35,1.29,424.1564,392.92535,FALSE,FALSE,FALSE,FALSE,TRUE
12/12/2023,465.23,465.61,459.2,463,3302660,0.68,1.28,425.8098,393.6252,FALSE,FALSE,FALSE,FALSE,TRUE
12/13/2023,461.98,481.25,461.98,479.98,5820192,3.67,1.49,427.8744,394.41445,FALSE,FALSE,FALSE,FALSE,TRUE
12/14/2023,480.36,480.76,464.76,469.83,5176437,-2.11,1.46,429.733,395.1962,FALSE,FALSE,FALSE,FALSE,TRUE
12/15/2023,467.3,473,467.3,472.06,7840992,0.47,1.44,431.7224,395.9971,FALSE,FALSE,FALSE,FALSE,TRUE
12/18/2023,476.3,492.04,475.1,486.12,6410660,2.98,1.58,433.8146,396.8518,FALSE,FALSE,FALSE,FALSE,TRUE
12/19/2023,488.4,496.14,484.06,495.02,3838951,1.83,1.58,435.996,397.76675,FALSE,FALSE,FALSE,FALSE,TRUE
12/20/2023,492,500.89,488.39,489.27,4563690,-1.16,1.61,438.315,398.67075,FALSE,FALSE,FALSE,FALSE,TRUE
12/21/2023,492.66,494.4,486.77,491.61,2756225,0.48,1.61,440.8286,399.56985,FALSE,FALSE,FALSE,FALSE,TRUE
12/22/2023,494,496.02,485.45,486.76,2702672,-0.99,1.63,443.3398,400.51475,FALSE,FALSE,FALSE,FALSE,TRUE
12/26/2023,489.39,491.48,486.38,491.19,2034517,0.91,1.63,446.05,401.5069,FALSE,FALSE,FALSE,FALSE,TRUE
12/27/2023,491.24,494.02,489.25,491.79,2553830,0.12,1.63,448.6694,402.4983,FALSE,FALSE,FALSE,FALSE,TRUE
12/28/2023,492,492.89,489.07,490.51,1710492,-0.26,1.63,451.3652,403.47615,FALSE,FALSE,FALSE,FALSE,TRUE
12/29/2023,490.37,492.23,481.94,486.88,2740555,-0.74,1.63,454.179,404.3916,FALSE,FALSE,FALSE,FALSE,TRUE
